-0.3439909118646833, 0.01497554192077276, -0.1456204605399628,   -0.0127428686155448, -0.008296407055909691, 0.2414298742566477
-0.1957798264823493, -0.03037426628736195, -0.4580229981541206,   -0.04326002549121691, -0.01854290022311635, 0.4863588131441957
-0.647197231042812, -0.3972756139277136, -0.3924370985586745,   -0.06527684960777699, -0.03135014500195298, 0.6890247823266504
-0.3434622674629021, -0.9744068130331824, -0.2635888197172311,   -0.09418175880922622, -0.04700569344638719, 0.9953762005224298
-0.642981508409717, -2.069815903341015, -0.06389058408717588,   -0.103690903381578, -0.05463288308513221, 1.290878315949053
-0.5367152670910703, -3.255111795871686, -0.1068971719223473,   -0.1107722741994282, -0.06628147347406947, 1.667680773147452
-0.5781191340915665, -3.84681581275931, -1.0164891344704,   -0.1093638964679104, -0.07713728282833998, 2.082839319802589
-0.9035086704516659, -3.936709541645308, -1.828129242510153,   -0.0965912811678951, -0.08718932949663638, 2.443272148000752
-1.124284724563975, -3.704356597899439, -2.218397327639325,   -0.09017212266846023, -0.1037648960004383, 2.700582975085351
-1.138586403087508, -2.324113196076494, -3.230496292690285,   -0.08167593695247034, -0.1180192121584545, 3.003272116986616
-1.303832691907836, -0.464251877630445, -3.165778873850444,   -0.05871919022404101, -0.1361664838079332, 3.222039788004221
-1.464186657696934, 1.55079367487606, -3.246663735600805,   -0.05120957947449279, -0.142620224432393, 3.39887718416758
-1.385789731642237, 3.770883710106296, -3.237655233311959,   -0.03663737339464007, -0.140234223361784, 3.595980017826097
-1.418032819303221, 6.92990770187948, -2.993918777791055,   -0.08539786080447326, -0.1593858406684847, 3.84510178207465
-1.088710946635599, 9.590188962252075, -2.756644694864267,   -0.0975636337634489, -0.1712761965706153, 4.199233278983837
-1.144545009961183, 12.41726061430728, -2.489738413371605,   -0.1359787057061028, -0.1926904797370821, 4.549852836685822
-1.158416538168349, 14.98810348187587, -2.39760248067889,   -0.1593287722913891, -0.1930454804814369, 4.777850937417719
-0.9430740516577391, 16.8336938728193, -1.964530694622836,   -0.1983429631769082, -0.1946216984882762, 5.015967250080342
-0.9675629978181135, 17.68277796039551, -1.823179426907787,   -0.2541898544832705, -0.1997744790561122, 5.197625982737287
-0.9271435646092107, 17.23982191148551, -1.639437708988141,   -0.3073361407949652, -0.1988347167711028, 5.385417220321885
-0.8533307636515475, 14.93907687866344, -1.614018665934042,   -0.3503011122095126, -0.1969358108721548, 5.580494503320443
-1.148443434209105, 11.29945373317792, -1.292624186175171,   -0.3975306108838941, -0.2058219868129356, 5.788409255598085
-1.753395712622699, 5.533438329244503, -1.606263634683898,   -0.4403387428042346, -0.236387803466237, 6.096018720021172
-1.278112335116956, -0.7331206986226828, -1.88281701071172,   -0.4975605340550513, -0.243673101574459, 6.379088509077805
-1.37563947857133, -6.489039815318418, -2.061732053356816,   -0.5505990836078415, -0.2499129227779618, 6.525492032439406
-1.323174127264944, -12.19751694265388, -2.979295916225551,   -0.6117026838425502, -0.2571828596443734, 6.693828931127601
-1.673777434689645, -17.28763946830195, -3.529878130343751,   -0.6727155803118092, -0.2552143159187421, 6.871368003232524
-1.56149278163155, -22.10017096645182, -3.954086357325876,   -0.7273339084461072, -0.2580715857203509, 7.059871549699751
-1.323108797607799, -25.301607974883, -4.773546467319651,   -0.7887439496182603, -0.2555794671502764, 7.243218387341238
-1.06154569446808, -28.20890643513163, -4.177421855619577,   -0.8237841198142311, -0.2575324188553595, 7.453476824511404
-0.2408471915971211, -31.17352214555777, -3.789174352693523,   -0.8390054059778339, -0.2566017251713332, 7.638163197761053
0.05637962454111518, -34.12842392575228, -4.068779422899961,   -0.8601562591176912, -0.2505279880274373, 7.713747093162457
-0.4006940636243619, -38.76871987059839, -3.975454102406541,   -0.8574588688071513, -0.2511968502528489, 7.893192148825406
-0.0724663690421013, -43.68186482728085, -4.600766639037885,   -0.8665010179497911, -0.2460237423315404, 7.96316389882247
